Flat profile:

Each sample counts as 0.01 seconds.
  %   cumulative   self              self     total           
 time   seconds   seconds    calls   s/call   s/call  name    
  0.00    116.11     0.00        3     0.00     0.00  Grid::get_values()
  0.00    116.11     0.00        3     0.00     0.00  Grid::set_values(std::vector<std::vector<Value, std::allocator<Value> >, std::allocator<std::vector<Value, std::allocator<Value> > > >)
  0.00    116.11     0.00        3     0.00     0.00  Grid::set_boundary_shape(int, int, int, int, double, Shape)
  0.00    116.11     0.00        3     0.00     0.04  Grid::set_flow(double, double)
  0.00    116.11     0.00        3     0.00     0.00  Algorithm::set_precision(double)
  0.00    116.11     0.00        3     0.00     0.00  Algorithm::set_maxit(unsigned int)
  0.00    116.11     0.00        3     0.00     0.08  Algorithm::Algorithm(Grid)
  0.00    116.11     0.00        3     0.00     0.00  Algorithm::~Algorithm()
  0.00    116.11     0.00        3     0.00     0.00  __gnu_cxx::__normal_iterator<std::vector<Coordinate, std::allocator<Coordinate> >*, std::vector<std::vector<Coordinate, std::allocator<Coordinate> >, std::allocator<std::vector<Coordinate, std::allocator<Coordinate> > > > >::__normal_iterator(std::vector<Coordinate, std::allocator<Coordinate> >* const&)
  0.00    116.11     0.00        3     0.00     0.00  __gnu_cxx::__normal_iterator<std::vector<Grad, std::allocator<Grad> >*, std::vector<std::vector<Grad, std::allocator<Grad> >, std::allocator<std::vector<Grad, std::allocator<Grad> > > > >::__normal_iterator(std::vector<Grad, std::allocator<Grad> >* const&)
  0.00    116.11     0.00        3     0.00     0.00  __gnu_cxx::__normal_iterator<std::vector<Coordinate, std::allocator<Coordinate> >*, std::vector<std::vector<Coordinate, std::allocator<Coordinate> >, std::allocator<std::vector<Coordinate, std::allocator<Coordinate> > > > >::base() const
  0.00    116.11     0.00        3     0.00     0.00  __gnu_cxx::__normal_iterator<std::vector<Grad, std::allocator<Grad> >*, std::vector<std::vector<Grad, std::allocator<Grad> >, std::allocator<std::vector<Grad, std::allocator<Grad> > > > >::base() const
  0.00    116.11     0.00        2     0.00     0.01  Grid::get_gradients()
  0.00    116.11     0.00        2     0.00     0.01  Grid::set_gradients(std::vector<std::vector<Grad, std::allocator<Grad> >, std::allocator<std::vector<Grad, std::allocator<Grad> > > >)
  0.00    116.11     0.00        2     0.00     0.00  Grid::set_coordinates(std::vector<std::vector<Coordinate, std::allocator<Coordinate> >, std::allocator<std::vector<Coordinate, std::allocator<Coordinate> > > >)
  0.00    116.11     0.00        2     0.00     0.00  std::_Iter_base<__gnu_cxx::__normal_iterator<std::vector<Coordinate, std::allocator<Coordinate> > const*, std::vector<std::vector<Coordinate, std::allocator<Coordinate> >, std::allocator<std::vector<Coordinate, std::allocator<Coordinate> > > > >, false>::_S_base(__gnu_cxx::__normal_iterator<std::vector<Coordinate, std::allocator<Coordinate> > const*, std::vector<std::vector<Coordinate, std::allocator<Coordinate> >, std::allocator<std::vector<Coordinate, std::allocator<Coordinate> > > > >)
  0.00    116.11     0.00        2     0.00     0.00  std::_Iter_base<__gnu_cxx::__normal_iterator<std::vector<Coordinate, std::allocator<Coordinate> > const*, std::vector<std::vector<Coordinate, std::allocator<Coordinate> >, std::allocator<std::vector<Coordinate, std::allocator<Coordinate> > > > >, true>::_S_base(__gnu_cxx::__normal_iterator<std::vector<Coordinate, std::allocator<Coordinate> > const*, std::vector<std::vector<Coordinate, std::allocator<Coordinate> >, std::allocator<std::vector<Coordinate, std::allocator<Coordinate> > > > >)
  0.00    116.11     0.00        2     0.00     0.00  std::_Iter_base<__gnu_cxx::__normal_iterator<std::vector<Grad, std::allocator<Grad> > const*, std::vector<std::vector<Grad, std::allocator<Grad> >, std::allocator<std::vector<Grad, std::allocator<Grad> > > > >, false>::_S_base(__gnu_cxx::__normal_iterator<std::vector<Grad, std::allocator<Grad> > const*, std::vector<std::vector<Grad, std::allocator<Grad> >, std::allocator<std::vector<Grad, std::allocator<Grad> > > > >)
  0.00    116.11     0.00        2     0.00     0.00  std::_Iter_base<__gnu_cxx::__normal_iterator<std::vector<Grad, std::allocator<Grad> > const*, std::vector<std::vector<Grad, std::allocator<Grad> >, std::allocator<std::vector<Grad, std::allocator<Grad> > > > >, true>::_S_base(__gnu_cxx::__normal_iterator<std::vector<Grad, std::allocator<Grad> > const*, std::vector<std::vector<Grad, std::allocator<Grad> >, std::allocator<std::vector<Grad, std::allocator<Grad> > > > >)
  0.00    116.11     0.00        2     0.00     0.00  std::_Miter_base<__gnu_cxx::__normal_iterator<std::vector<Coordinate, std::allocator<Coordinate> > const*, std::vector<std::vector<Coordinate, std::allocator<Coordinate> >, std::allocator<std::vector<Coordinate, std::allocator<Coordinate> > > > > >::iterator_type std::__miter_base<__gnu_cxx::__normal_iterator<std::vector<Coordinate, std::allocator<Coordinate> > const*, std::vector<std::vector<Coordinate, std::allocator<Coordinate> >, std::allocator<std::vector<Coordinate, std::allocator<Coordinate> > > > > >(__gnu_cxx::__normal_iterator<std::vector<Coordinate, std::allocator<Coordinate> > const*, std::vector<std::vector<Coordinate, std::allocator<Coordinate> >, std::allocator<std::vector<Coordinate, std::allocator<Coordinate> > > > >)
  0.00    116.11     0.00        2     0.00     0.00  std::_Miter_base<__gnu_cxx::__normal_iterator<std::vector<Grad, std::allocator<Grad> > const*, std::vector<std::vector<Grad, std::allocator<Grad> >, std::allocator<std::vector<Grad, std::allocator<Grad> > > > > >::iterator_type std::__miter_base<__gnu_cxx::__normal_iterator<std::vector<Grad, std::allocator<Grad> > const*, std::vector<std::vector<Grad, std::allocator<Grad> >, std::allocator<std::vector<Grad, std::allocator<Grad> > > > > >(__gnu_cxx::__normal_iterator<std::vector<Grad, std::allocator<Grad> > const*, std::vector<std::vector<Grad, std::allocator<Grad> >, std::allocator<std::vector<Grad, std::allocator<Grad> > > > >)
  0.00    116.11     0.00        2     0.00     0.00  std::_Niter_base<__gnu_cxx::__normal_iterator<std::vector<Coordinate, std::allocator<Coordinate> > const*, std::vector<std::vector<Coordinate, std::allocator<Coordinate> >, std::allocator<std::vector<Coordinate, std::allocator<Coordinate> > > > > >::iterator_type std::__niter_base<__gnu_cxx::__normal_iterator<std::vector<Coordinate, std::allocator<Coordinate> > const*, std::vector<std::vector<Coordinate, std::allocator<Coordinate> >, std::allocator<std::vector<Coordinate, std::allocator<Coordinate> > > > > >(__gnu_cxx::__normal_iterator<std::vector<Coordinate, std::allocator<Coordinate> > const*, std::vector<std::vector<Coordinate, std::allocator<Coordinate> >, std::allocator<std::vector<Coordinate, std::allocator<Coordinate> > > > >)
  0.00    116.11     0.00        2     0.00     0.00  std::_Niter_base<__gnu_cxx::__normal_iterator<std::vector<Grad, std::allocator<Grad> > const*, std::vector<std::vector<Grad, std::allocator<Grad> >, std::allocator<std::vector<Grad, std::allocator<Grad> > > > > >::iterator_type std::__niter_base<__gnu_cxx::__normal_iterator<std::vector<Grad, std::allocator<Grad> > const*, std::vector<std::vector<Grad, std::allocator<Grad> >, std::allocator<std::vector<Grad, std::allocator<Grad> > > > > >(__gnu_cxx::__normal_iterator<std::vector<Grad, std::allocator<Grad> > const*, std::vector<std::vector<Grad, std::allocator<Grad> >, std::allocator<std::vector<Grad, std::allocator<Grad> > > > >)
  0.00    116.11     0.00        1     0.00     0.00  _GLOBAL__sub_I__Z8find_err4GridS_
  0.00    116.11     0.00        1     0.00     0.00  _GLOBAL__sub_I__ZN17Finite_DifferenceC2E4Grid
  0.00    116.11     0.00        1     0.00     0.00  _GLOBAL__sub_I__ZN22Fast_Finite_DifferenceC2E4Grid
  0.00    116.11     0.00        1     0.00     0.00  _GLOBAL__sub_I__ZN4Grid9round_ownEd
  0.00    116.11     0.00        1     0.00     0.00  _GLOBAL__sub_I__ZN7GnuplotC2E4Grid
  0.00    116.11     0.00        1     0.00     0.00  _GLOBAL__sub_I__ZN9AlgorithmC2E4Grid
  0.00    116.11     0.00        1     0.00     0.00  __static_initialization_and_destruction_0(int, int)
  0.00    116.11     0.00        1     0.00     0.00  __static_initialization_and_destruction_0(int, int)
  0.00    116.11     0.00        1     0.00     0.00  __static_initialization_and_destruction_0(int, int)
  0.00    116.11     0.00        1     0.00     0.00  __static_initialization_and_destruction_0(int, int)
  0.00    116.11     0.00        1     0.00     0.00  __static_initialization_and_destruction_0(int, int)
  0.00    116.11     0.00        1     0.00     0.00  __static_initialization_and_destruction_0(int, int)
  0.00    116.11     0.00        1     0.00     0.00  __static_initialization_and_destruction_0(int, int)
  0.00    116.11     0.00        1     0.00     3.22  Finite_Difference::get_solution()
  0.00    116.11     0.00        1     0.00     3.19  Finite_Difference::solve()
  0.00    116.11     0.00        1     0.00     0.11  Finite_Difference::Finite_Difference(Grid)
  0.00    116.11     0.00        1     0.00     0.00  Finite_Difference::~Finite_Difference()
  0.00    116.11     0.00        1     0.00     1.88  Fast_Finite_Difference::get_solution()
  0.00    116.11     0.00        1     0.00     0.11  Fast_Finite_Difference::Fast_Finite_Difference(Grid)
  0.00    116.11     0.00        1     0.00     0.00  Fast_Finite_Difference::~Fast_Finite_Difference()
  0.00    116.11     0.00        1     0.00   109.98  Asymmetric_Finite_Volume::get_solution()
  0.00    116.11     0.00        1     0.00   109.95  Asymmetric_Finite_Volume::solve()
  0.00    116.11     0.00        1     0.00     0.17  Asymmetric_Finite_Volume::Asymmetric_Finite_Volume(Grid)
  0.00    116.11     0.00        1     0.00     0.00  Asymmetric_Finite_Volume::~Asymmetric_Finite_Volume()
  0.00    116.11     0.00        1     0.00     0.00  bool __gnu_cxx::operator!=<std::vector<Coordinate, std::allocator<Coordinate> >*, std::vector<std::vector<Coordinate, std::allocator<Coordinate> >, std::allocator<std::vector<Coordinate, std::allocator<Coordinate> > > > >(__gnu_cxx::__normal_iterator<std::vector<Coordinate, std::allocator<Coordinate> >*, std::vector<std::vector<Coordinate, std::allocator<Coordinate> >, std::allocator<std::vector<Coordinate, std::allocator<Coordinate> > > > > const&, __gnu_cxx::__normal_iterator<std::vector<Coordinate, std::allocator<Coordinate> >*, std::vector<std::vector<Coordinate, std::allocator<Coordinate> >, std::allocator<std::vector<Coordinate, std::allocator<Coordinate> > > > > const&)
  0.00    116.11     0.00        1     0.00     0.00  bool __gnu_cxx::operator!=<std::vector<Grad, std::allocator<Grad> >*, std::vector<std::vector<Grad, std::allocator<Grad> >, std::allocator<std::vector<Grad, std::allocator<Grad> > > > >(__gnu_cxx::__normal_iterator<std::vector<Grad, std::allocator<Grad> >*, std::vector<std::vector<Grad, std::allocator<Grad> >, std::allocator<std::vector<Grad, std::allocator<Grad> > > > > const&, __gnu_cxx::__normal_iterator<std::vector<Grad, std::allocator<Grad> >*, std::vector<std::vector<Grad, std::allocator<Grad> >, std::allocator<std::vector<Grad, std::allocator<Grad> > > > > const&)
  0.00    116.11     0.00        1     0.00     0.00  std::_Iter_base<__gnu_cxx::__normal_iterator<std::vector<Coordinate, std::allocator<Coordinate> >*, std::vector<std::vector<Coordinate, std::allocator<Coordinate> >, std::allocator<std::vector<Coordinate, std::allocator<Coordinate> > > > >, true>::_S_base(__gnu_cxx::__normal_iterator<std::vector<Coordinate, std::allocator<Coordinate> >*, std::vector<std::vector<Coordinate, std::allocator<Coordinate> >, std::allocator<std::vector<Coordinate, std::allocator<Coordinate> > > > >)
  0.00    116.11     0.00        1     0.00     0.00  std::_Iter_base<__gnu_cxx::__normal_iterator<std::vector<Grad, std::allocator<Grad> >*, std::vector<std::vector<Grad, std::allocator<Grad> >, std::allocator<std::vector<Grad, std::allocator<Grad> > > > >, true>::_S_base(__gnu_cxx::__normal_iterator<std::vector<Grad, std::allocator<Grad> >*, std::vector<std::vector<Grad, std::allocator<Grad> >, std::allocator<std::vector<Grad, std::allocator<Grad> > > > >)
  0.00    116.11     0.00        1     0.00     0.00  std::vector<Coordinate, std::allocator<Coordinate> >* std::__copy_move<false, false, std::random_access_iterator_tag>::__copy_m<std::vector<Coordinate, std::allocator<Coordinate> > const*, std::vector<Coordinate, std::allocator<Coordinate> >*>(std::vector<Coordinate, std::allocator<Coordinate> > const*, std::vector<Coordinate, std::allocator<Coordinate> > const*, std::vector<Coordinate, std::allocator<Coordinate> >*)
  0.00    116.11     0.00        1     0.00     0.00  std::vector<Grad, std::allocator<Grad> >* std::__copy_move<false, false, std::random_access_iterator_tag>::__copy_m<std::vector<Grad, std::allocator<Grad> > const*, std::vector<Grad, std::allocator<Grad> >*>(std::vector<Grad, std::allocator<Grad> > const*, std::vector<Grad, std::allocator<Grad> > const*, std::vector<Grad, std::allocator<Grad> >*)
  0.00    116.11     0.00        1     0.00     0.00  void std::_Destroy_aux<false>::__destroy<__gnu_cxx::__normal_iterator<std::vector<Coordinate, std::allocator<Coordinate> >*, std::vector<std::vector<Coordinate, std::allocator<Coordinate> >, std::allocator<std::vector<Coordinate, std::allocator<Coordinate> > > > > >(__gnu_cxx::__normal_iterator<std::vector<Coordinate, std::allocator<Coordinate> >*, std::vector<std::vector<Coordinate, std::allocator<Coordinate> >, std::allocator<std::vector<Coordinate, std::allocator<Coordinate> > > > >, __gnu_cxx::__normal_iterator<std::vector<Coordinate, std::allocator<Coordinate> >*, std::vector<std::vector<Coordinate, std::allocator<Coordinate> >, std::allocator<std::vector<Coordinate, std::allocator<Coordinate> > > > >)
  0.00    116.11     0.00        1     0.00     0.00  void std::_Destroy_aux<false>::__destroy<__gnu_cxx::__normal_iterator<std::vector<Grad, std::allocator<Grad> >*, std::vector<std::vector<Grad, std::allocator<Grad> >, std::allocator<std::vector<Grad, std::allocator<Grad> > > > > >(__gnu_cxx::__normal_iterator<std::vector<Grad, std::allocator<Grad> >*, std::vector<std::vector<Grad, std::allocator<Grad> >, std::allocator<std::vector<Grad, std::allocator<Grad> > > > >, __gnu_cxx::__normal_iterator<std::vector<Grad, std::allocator<Grad> >*, std::vector<std::vector<Grad, std::allocator<Grad> >, std::allocator<std::vector<Grad, std::allocator<Grad> > > > >)
  0.00    116.11     0.00        1     0.00     0.00  std::vector<std::vector<Coordinate, std::allocator<Coordinate> >, std::allocator<std::vector<Coordinate, std::allocator<Coordinate> > > >::end()
  0.00    116.11     0.00        1     0.00     0.00  std::vector<std::vector<Coordinate, std::allocator<Coordinate> >, std::allocator<std::vector<Coordinate, std::allocator<Coordinate> > > >::begin()
  0.00    116.11     0.00        1     0.00     0.00  std::vector<std::vector<Grad, std::allocator<Grad> >, std::allocator<std::vector<Grad, std::allocator<Grad> > > >::end()
  0.00    116.11     0.00        1     0.00     0.00  std::vector<std::vector<Grad, std::allocator<Grad> >, std::allocator<std::vector<Grad, std::allocator<Grad> > > >::begin()
  0.00    116.11     0.00        1     0.00     0.00  std::_Niter_base<__gnu_cxx::__normal_iterator<std::vector<Coordinate, std::allocator<Coordinate> >*, std::vector<std::vector<Coordinate, std::allocator<Coordinate> >, std::allocator<std::vector<Coordinate, std::allocator<Coordinate> > > > > >::iterator_type std::__niter_base<__gnu_cxx::__normal_iterator<std::vector<Coordinate, std::allocator<Coordinate> >*, std::vector<std::vector<Coordinate, std::allocator<Coordinate> >, std::allocator<std::vector<Coordinate, std::allocator<Coordinate> > > > > >(__gnu_cxx::__normal_iterator<std::vector<Coordinate, std::allocator<Coordinate> >*, std::vector<std::vector<Coordinate, std::allocator<Coordinate> >, std::allocator<std::vector<Coordinate, std::allocator<Coordinate> > > > >)
  0.00    116.11     0.00        1     0.00     0.00  std::_Niter_base<__gnu_cxx::__normal_iterator<std::vector<Grad, std::allocator<Grad> >*, std::vector<std::vector<Grad, std::allocator<Grad> >, std::allocator<std::vector<Grad, std::allocator<Grad> > > > > >::iterator_type std::__niter_base<__gnu_cxx::__normal_iterator<std::vector<Grad, std::allocator<Grad> >*, std::vector<std::vector<Grad, std::allocator<Grad> >, std::allocator<std::vector<Grad, std::allocator<Grad> > > > > >(__gnu_cxx::__normal_iterator<std::vector<Grad, std::allocator<Grad> >*, std::vector<std::vector<Grad, std::allocator<Grad> >, std::allocator<std::vector<Grad, std::allocator<Grad> > > > >)
  0.00    116.11     0.00        1     0.00     0.00  std::vector<Coordinate, std::allocator<Coordinate> >* std::__copy_move_a<false, std::vector<Coordinate, std::allocator<Coordinate> > const*, std::vector<Coordinate, std::allocator<Coordinate> >*>(std::vector<Coordinate, std::allocator<Coordinate> > const*, std::vector<Coordinate, std::allocator<Coordinate> > const*, std::vector<Coordinate, std::allocator<Coordinate> >*)
  0.00    116.11     0.00        1     0.00     0.00  std::vector<Grad, std::allocator<Grad> >* std::__copy_move_a<false, std::vector<Grad, std::allocator<Grad> > const*, std::vector<Grad, std::allocator<Grad> >*>(std::vector<Grad, std::allocator<Grad> > const*, std::vector<Grad, std::allocator<Grad> > const*, std::vector<Grad, std::allocator<Grad> >*)
  0.00    116.11     0.00        1     0.00     0.00  __gnu_cxx::__normal_iterator<std::vector<Coordinate, std::allocator<Coordinate> >*, std::vector<std::vector<Coordinate, std::allocator<Coordinate> >, std::allocator<std::vector<Coordinate, std::allocator<Coordinate> > > > > std::__copy_move_a2<false, __gnu_cxx::__normal_iterator<std::vector<Coordinate, std::allocator<Coordinate> > const*, std::vector<std::vector<Coordinate, std::allocator<Coordinate> >, std::allocator<std::vector<Coordinate, std::allocator<Coordinate> > > > >, __gnu_cxx::__normal_iterator<std::vector<Coordinate, std::allocator<Coordinate> >*, std::vector<std::vector<Coordinate, std::allocator<Coordinate> >, std::allocator<std::vector<Coordinate, std::allocator<Coordinate> > > > > >(__gnu_cxx::__normal_iterator<std::vector<Coordinate, std::allocator<Coordinate> > const*, std::vector<std::vector<Coordinate, std::allocator<Coordinate> >, std::allocator<std::vector<Coordinate, std::allocator<Coordinate> > > > >, __gnu_cxx::__normal_iterator<std::vector<Coordinate, std::allocator<Coordinate> > const*, std::vector<std::vector<Coordinate, std::allocator<Coordinate> >, std::allocator<std::vector<Coordinate, std::allocator<Coordinate> > > > >, __gnu_cxx::__normal_iterator<std::vector<Coordinate, std::allocator<Coordinate> >*, std::vector<std::vector<Coordinate, std::allocator<Coordinate> >, std::allocator<std::vector<Coordinate, std::allocator<Coordinate> > > > >)
  0.00    116.11     0.00        1     0.00     0.00  __gnu_cxx::__normal_iterator<std::vector<Grad, std::allocator<Grad> >*, std::vector<std::vector<Grad, std::allocator<Grad> >, std::allocator<std::vector<Grad, std::allocator<Grad> > > > > std::__copy_move_a2<false, __gnu_cxx::__normal_iterator<std::vector<Grad, std::allocator<Grad> > const*, std::vector<std::vector<Grad, std::allocator<Grad> >, std::allocator<std::vector<Grad, std::allocator<Grad> > > > >, __gnu_cxx::__normal_iterator<std::vector<Grad, std::allocator<Grad> >*, std::vector<std::vector<Grad, std::allocator<Grad> >, std::allocator<std::vector<Grad, std::allocator<Grad> > > > > >(__gnu_cxx::__normal_iterator<std::vector<Grad, std::allocator<Grad> > const*, std::vector<std::vector<Grad, std::allocator<Grad> >, std::allocator<std::vector<Grad, std::allocator<Grad> > > > >, __gnu_cxx::__normal_iterator<std::vector<Grad, std::allocator<Grad> > const*, std::vector<std::vector<Grad, std::allocator<Grad> >, std::allocator<std::vector<Grad, std::allocator<Grad> > > > >, __gnu_cxx::__normal_iterator<std::vector<Grad, std::allocator<Grad> >*, std::vector<std::vector<Grad, std::allocator<Grad> >, std::allocator<std::vector<Grad, std::allocator<Grad> > > > >)
  0.00    116.11     0.00        1     0.00     0.00  __gnu_cxx::__normal_iterator<std::vector<Coordinate, std::allocator<Coordinate> >*, std::vector<std::vector<Coordinate, std::allocator<Coordinate> >, std::allocator<std::vector<Coordinate, std::allocator<Coordinate> > > > > std::copy<__gnu_cxx::__normal_iterator<std::vector<Coordinate, std::allocator<Coordinate> > const*, std::vector<std::vector<Coordinate, std::allocator<Coordinate> >, std::allocator<std::vector<Coordinate, std::allocator<Coordinate> > > > >, __gnu_cxx::__normal_iterator<std::vector<Coordinate, std::allocator<Coordinate> >*, std::vector<std::vector<Coordinate, std::allocator<Coordinate> >, std::allocator<std::vector<Coordinate, std::allocator<Coordinate> > > > > >(__gnu_cxx::__normal_iterator<std::vector<Coordinate, std::allocator<Coordinate> > const*, std::vector<std::vector<Coordinate, std::allocator<Coordinate> >, std::allocator<std::vector<Coordinate, std::allocator<Coordinate> > > > >, __gnu_cxx::__normal_iterator<std::vector<Coordinate, std::allocator<Coordinate> > const*, std::vector<std::vector<Coordinate, std::allocator<Coordinate> >, std::allocator<std::vector<Coordinate, std::allocator<Coordinate> > > > >, __gnu_cxx::__normal_iterator<std::vector<Coordinate, std::allocator<Coordinate> >*, std::vector<std::vector<Coordinate, std::allocator<Coordinate> >, std::allocator<std::vector<Coordinate, std::allocator<Coordinate> > > > >)
  0.00    116.11     0.00        1     0.00     0.00  __gnu_cxx::__normal_iterator<std::vector<Grad, std::allocator<Grad> >*, std::vector<std::vector<Grad, std::allocator<Grad> >, std::allocator<std::vector<Grad, std::allocator<Grad> > > > > std::copy<__gnu_cxx::__normal_iterator<std::vector<Grad, std::allocator<Grad> > const*, std::vector<std::vector<Grad, std::allocator<Grad> >, std::allocator<std::vector<Grad, std::allocator<Grad> > > > >, __gnu_cxx::__normal_iterator<std::vector<Grad, std::allocator<Grad> >*, std::vector<std::vector<Grad, std::allocator<Grad> >, std::allocator<std::vector<Grad, std::allocator<Grad> > > > > >(__gnu_cxx::__normal_iterator<std::vector<Grad, std::allocator<Grad> > const*, std::vector<std::vector<Grad, std::allocator<Grad> >, std::allocator<std::vector<Grad, std::allocator<Grad> > > > >, __gnu_cxx::__normal_iterator<std::vector<Grad, std::allocator<Grad> > const*, std::vector<std::vector<Grad, std::allocator<Grad> >, std::allocator<std::vector<Grad, std::allocator<Grad> > > > >, __gnu_cxx::__normal_iterator<std::vector<Grad, std::allocator<Grad> >*, std::vector<std::vector<Grad, std::allocator<Grad> >, std::allocator<std::vector<Grad, std::allocator<Grad> > > > >)
  0.00    116.11     0.00        1     0.00     0.00  void std::_Destroy<__gnu_cxx::__normal_iterator<std::vector<Coordinate, std::allocator<Coordinate> >*, std::vector<std::vector<Coordinate, std::allocator<Coordinate> >, std::allocator<std::vector<Coordinate, std::allocator<Coordinate> > > > > >(__gnu_cxx::__normal_iterator<std::vector<Coordinate, std::allocator<Coordinate> >*, std::vector<std::vector<Coordinate, std::allocator<Coordinate> >, std::allocator<std::vector<Coordinate, std::allocator<Coordinate> > > > >, __gnu_cxx::__normal_iterator<std::vector<Coordinate, std::allocator<Coordinate> >*, std::vector<std::vector<Coordinate, std::allocator<Coordinate> >, std::allocator<std::vector<Coordinate, std::allocator<Coordinate> > > > >)
  0.00    116.11     0.00        1     0.00     0.00  void std::_Destroy<__gnu_cxx::__normal_iterator<std::vector<Coordinate, std::allocator<Coordinate> >*, std::vector<std::vector<Coordinate, std::allocator<Coordinate> >, std::allocator<std::vector<Coordinate, std::allocator<Coordinate> > > > >, std::vector<Coordinate, std::allocator<Coordinate> > >(__gnu_cxx::__normal_iterator<std::vector<Coordinate, std::allocator<Coordinate> >*, std::vector<std::vector<Coordinate, std::allocator<Coordinate> >, std::allocator<std::vector<Coordinate, std::allocator<Coordinate> > > > >, __gnu_cxx::__normal_iterator<std::vector<Coordinate, std::allocator<Coordinate> >*, std::vector<std::vector<Coordinate, std::allocator<Coordinate> >, std::allocator<std::vector<Coordinate, std::allocator<Coordinate> > > > >, std::allocator<std::vector<Coordinate, std::allocator<Coordinate> > >&)
  0.00    116.11     0.00        1     0.00     0.00  void std::_Destroy<__gnu_cxx::__normal_iterator<std::vector<Grad, std::allocator<Grad> >*, std::vector<std::vector<Grad, std::allocator<Grad> >, std::allocator<std::vector<Grad, std::allocator<Grad> > > > > >(__gnu_cxx::__normal_iterator<std::vector<Grad, std::allocator<Grad> >*, std::vector<std::vector<Grad, std::allocator<Grad> >, std::allocator<std::vector<Grad, std::allocator<Grad> > > > >, __gnu_cxx::__normal_iterator<std::vector<Grad, std::allocator<Grad> >*, std::vector<std::vector<Grad, std::allocator<Grad> >, std::allocator<std::vector<Grad, std::allocator<Grad> > > > >)
  0.00    116.11     0.00        1     0.00     0.00  void std::_Destroy<__gnu_cxx::__normal_iterator<std::vector<Grad, std::allocator<Grad> >*, std::vector<std::vector<Grad, std::allocator<Grad> >, std::allocator<std::vector<Grad, std::allocator<Grad> > > > >, std::vector<Grad, std::allocator<Grad> > >(__gnu_cxx::__normal_iterator<std::vector<Grad, std::allocator<Grad> >*, std::vector<std::vector<Grad, std::allocator<Grad> >, std::allocator<std::vector<Grad, std::allocator<Grad> > > > >, __gnu_cxx::__normal_iterator<std::vector<Grad, std::allocator<Grad> >*, std::vector<std::vector<Grad, std::allocator<Grad> >, std::allocator<std::vector<Grad, std::allocator<Grad> > > > >, std::allocator<std::vector<Grad, std::allocator<Grad> > >&)

 %         the percentage of the total running time of the
time       program used by this function.

cumulative a running sum of the number of seconds accounted
 seconds   for by this function and those listed above it.

 self      the number of seconds accounted for by this
seconds    function alone.  This is the major sort for this
           listing.

calls      the number of times this function was invoked, if
           this function is profiled, else blank.
 
 self      the average number of milliseconds spent in this
ms/call    function per call, if this function is profiled,
	   else blank.

 total     the average number of milliseconds spent in this
ms/call    function and its descendents per call, if this 
	   function is profiled, else blank.

name       the name of the function.  This is the minor sort
           for this listing. The index shows the location of
	   the function in the gprof listing. If the index is
	   in parenthesis it shows where it would appear in
	   the gprof listing if it were to be printed.

		     Call graph (explanation follows)


granularity: each sample hit covers 2 byte(s) for 0.01% of 116.11 seconds

index % time    self  children    called     name
                                                 <spontaneous>
[1]     99.7    0.00  115.73                 main [1]
                0.00  109.98       1/1           Asymmetric_Finite_Volume::get_solution() [2]
                0.00    3.22       1/1           Finite_Difference::get_solution() [29]
                0.00    1.88       1/1           Fast_Finite_Difference::get_solution() [42]
                0.00    0.17       1/1           Asymmetric_Finite_Volume::Asymmetric_Finite_Volume(Grid) [147]
                0.00    0.12       3/3           Grid::set_flow(double, double) [159]
                0.00    0.11       1/1           Finite_Difference::Finite_Difference(Grid) [164]
                0.00    0.11       1/1           Fast_Finite_Difference::Fast_Finite_Difference(Grid) [165]
                0.07    0.02       3/9           Grid::Grid(Grid const&) [129]
                0.00    0.03       3/9           Grid::Grid(unsigned int, unsigned int) [167]
                0.00    0.01       9/18          Grid::~Grid() [212]
                0.00    0.00       1/1           Asymmetric_Finite_Volume::~Asymmetric_Finite_Volume() [245]
                0.00    0.00       1/1           Fast_Finite_Difference::~Fast_Finite_Difference() [244]
                0.00    0.00       1/1           Finite_Difference::~Finite_Difference() [243]
                0.00    0.00       3/3           Grid::set_boundary_shape(int, int, int, int, double, Shape) [270]
                0.00    0.00       3/3           Algorithm::set_precision(double) [661]
                0.00    0.00       3/3           Algorithm::set_maxit(unsigned int) [662]
-----------------------------------------------
                0.00  109.98       1/1           main [1]
[2]     94.7    0.00  109.98       1         Asymmetric_Finite_Volume::get_solution() [2]
                0.00  109.95       1/1           Asymmetric_Finite_Volume::solve() [3]
                0.02    0.01       1/9           Grid::Grid(Grid const&) [129]
-----------------------------------------------
                0.00  109.95       1/1           Asymmetric_Finite_Volume::get_solution() [2]
[3]     94.7    0.00  109.95       1         Asymmetric_Finite_Volume::solve() [3]
               16.52   92.86    9999/9999        Asymmetric_Finite_Volume::iteration(Iteration) [4]
                0.00    0.25    9999/14191       Iteration::operator=(Iteration const&) [108]
                0.00    0.24    9999/14191       Iteration::Iteration(Iteration const&) [110]
                0.00    0.05   20000/28386       Iteration::~Iteration() [181]
                0.00    0.02    9999/14191       Iteration::operator=(Iteration&&) [202]
                0.00    0.01       1/2           Grid::get_gradients() [209]
                0.00    0.01       1/2           Grid::set_gradients(std::vector<std::vector<Grad, std::allocator<Grad> >, std::allocator<std::vector<Grad, std::allocator<Grad> > > >) [213]
