10	1.80798
20	1.78573
30	1.76814
40	1.75305
50	1.73958
60	1.72728
70	1.71586
80	1.70516
90	1.69505
100	1.68544
110	1.67625
120	1.66743
130	1.65893
140	1.65073
150	1.64279
160	1.63508
170	1.62759
180	1.6203
190	1.61318
200	1.60624
210	1.59945
220	1.59281
230	1.5863
240	1.57992
250	1.57366
260	1.56751
270	1.56147
280	1.55554
290	1.54969
300	1.54394
310	1.53828
320	1.5327
330	1.52719
340	1.52177
350	1.51641
360	1.51113
370	1.50591
380	1.50076
390	1.49567
400	1.49063
410	1.48566
420	1.48074
430	1.47587
440	1.47106
450	1.4663
460	1.46158
470	1.45692
480	1.45229
490	1.44772
500	1.44318
510	1.43869
520	1.43423
530	1.42982
540	1.42545
550	1.42111
560	1.41681
570	1.41255
580	1.40832
590	1.40412
600	1.39996
610	1.39583
620	1.39173
630	1.38766
640	1.38363
650	1.37962
660	1.37564
670	1.37169
680	1.36777
690	1.36388
700	1.36001
710	1.35617
720	1.35235
730	1.34857
740	1.3448
750	1.34106
760	1.33735
770	1.33366
780	1.32999
790	1.32635
800	1.32272
810	1.31913
820	1.31555
830	1.31199
840	1.30846
850	1.30495
860	1.30146
870	1.29799
880	1.29454
890	1.29111
900	1.2877
910	1.28431
920	1.28094
930	1.27759
940	1.27425
950	1.27094
960	1.26765
970	1.26437
980	1.26111
990	1.25787
1000	1.25465
1010	1.25144
1020	1.24826
1030	1.24509
1040	1.24194
1050	1.2388
1060	1.23568
1070	1.23258
1080	1.2295
1090	1.22643
1100	1.22338
1110	1.22034
1120	1.21732
1130	1.21432
1140	1.21133
1150	1.20836
1160	1.2054
1170	1.20246
1180	1.19953
1190	1.19662
1200	1.19373
1210	1.19085
1220	1.18798
1230	1.18513
1240	1.1823
1250	1.17948
1260	1.17667
1270	1.17388
1280	1.1711
1290	1.16834
1300	1.16559
1310	1.16285
1320	1.16013
1330	1.15742
1340	1.15473
1350	1.15205
1360	1.14939
1370	1.14673
1380	1.1441
1390	1.14147
1400	1.13886
1410	1.13626
1420	1.13367
1430	1.1311
1440	1.12854
1450	1.126
1460	1.12346
1470	1.12094
1480	1.11843
1490	1.11594
1500	1.11346
1510	1.11099
1520	1.10853
1530	1.10609
1540	1.10365
1550	1.10123
1560	1.09883
1570	1.09643
1580	1.09405
1590	1.09168
1600	1.08932
1610	1.08697
1620	1.08463
1630	1.08231
1640	1.08
1650	1.0777
1660	1.07541
1670	1.07313
1680	1.07087
1690	1.06861
1700	1.06637
1710	1.06414
1720	1.06192
1730	1.05971
1740	1.05752
1750	1.05533
1760	1.05316
1770	1.05099
1780	1.04884
1790	1.0467
1800	1.04457
1810	1.04245
1820	1.04034
1830	1.03824
1840	1.03615
1850	1.03407
1860	1.03201
1870	1.02995
1880	1.02791
1890	1.02587
1900	1.02385
1910	1.02183
1920	1.01983
1930	1.01783
1940	1.01585
1950	1.01388
1960	1.01191
1970	1.00996
1980	1.00802
1990	1.00609
2000	1.00416
2010	1.00225
2020	1.00035
2030	0.998452
2040	0.996568
2050	0.994694
2060	0.992829
2070	0.990974
2080	0.989129
2090	0.987293
2100	0.985466
2110	0.983649
2120	0.981841
2130	0.980042
2140	0.978252
2150	0.976472
2160	0.974701
2170	0.972939
2180	0.971186
2190	0.969443
2200	0.967708
2210	0.965982
2220	0.964265
2230	0.962557
2240	0.960858
2250	0.959168
2260	0.957486
2270	0.955813
2280	0.954149
2290	0.952493
2300	0.950846
2310	0.949207
2320	0.947577
2330	0.945956
2340	0.944343
2350	0.942738
2360	0.941141
2370	0.939553
2380	0.937973
2390	0.936401
2400	0.934838
2410	0.933282
2420	0.931735
2430	0.930196
2440	0.928664
2450	0.927141
2460	0.925626
2470	0.924118
2480	0.922618
2490	0.921127
2500	0.919643
2510	0.918166
2520	0.916698
2530	0.915237
2540	0.913784
2550	0.912338
2560	0.9109
2570	0.909469
2580	0.908046
2590	0.90663
2600	0.905222
2610	0.903821
2620	0.902428
2630	0.901042
2640	0.899663
2650	0.898291
2660	0.896926
2670	0.895569
2680	0.894219
2690	0.892876
2700	0.89154
2710	0.890211
2720	0.888889
2730	0.887574
2740	0.886266
2750	0.884965
2760	0.883671
2770	0.882383
2780	0.881102
2790	0.879828
2800	0.878561
2810	0.8773
2820	0.876046
2830	0.874799
2840	0.873558
2850	0.872324
2860	0.871096
2870	0.869874
2880	0.868659
2890	0.867451
2900	0.866249
2910	0.865053
2920	0.863863
2930	0.86268
2940	0.861503
2950	0.860332
2960	0.859167
2970	0.858009
2980	0.856856
2990	0.85571
3000	0.854569
3010	0.853435
3020	0.852307
3030	0.851185
3040	0.850068
3050	0.848958
3060	0.847853
3070	0.846754
3080	0.845661
3090	0.844574
3100	0.843493
3110	0.842417
3120	0.841347
3130	0.840283
3140	0.839224
3150	0.838171
3160	0.837123
3170	0.836081
3180	0.835045
3190	0.834014
3200	0.832988
3210	0.831968
3220	0.830954
3230	0.829944
3240	0.82894
3250	0.827942
3260	0.826948
3270	0.82596
3280	0.824978
3290	0.824
3300	0.823028
3310	0.822061
3320	0.821099
3330	0.820142
3340	0.81919
3350	0.818243
3360	0.817302
3370	0.816365
3380	0.815434
3390	0.814507
3400	0.813585
3410	0.812669
3420	0.811757
3430	0.81085
3440	0.809948
3450	0.809051
3460	0.808158
3470	0.807271
3480	0.806388
3490	0.80551
3500	0.804636
3510	0.803768
3520	0.802904
3530	0.802044
3540	0.80119
3550	0.800339
3560	0.799494
3570	0.798652
3580	0.797816
3590	0.796983
3600	0.796156
3610	0.795332
3620	0.794513
3630	0.793699
3640	0.792888
3650	0.792082
3660	0.791281
3670	0.790483
3680	0.78969
3690	0.788901
3700	0.788117
3710	0.787336
3720	0.78656
3730	0.785788
3740	0.78502
3750	0.784256
3760	0.783496
3770	0.78274
3780	0.781988
3790	0.781241
3800	0.780497
3810	0.779757
3820	0.779022
3830	0.77829
3840	0.777562
3850	0.776838
3860	0.776118
3870	0.775401
3880	0.774689
3890	0.77398
3900	0.773275
3910	0.772574
3920	0.771877
3930	0.771183
3940	0.770494
3950	0.769807
3960	0.769125
3970	0.768446
3980	0.767771
3990	0.767099
4000	0.766431
4010	0.765767
4020	0.765106
4030	0.764449
4040	0.763795
4050	0.763145
4060	0.762498
4070	0.761855
4080	0.761215
4090	0.760578
4100	0.759945
4110	0.759316
4120	0.758689
4130	0.758067
4140	0.757447
4150	0.756831
4160	0.756218
4170	0.755608
4180	0.755002
4190	0.754399
4200	0.753799
4210	0.753203
4220	0.752609
4230	0.752019
4240	0.751432
4250	0.750848
4260	0.750267
4270	0.74969
4280	0.749115
4290	0.748544
4300	0.747975
4310	0.74741
4320	0.746848
4330	0.746288
4340	0.745732
4350	0.745179
4360	0.744629
4370	0.744082
4380	0.743537
4390	0.742996
4400	0.742458
4410	0.741923
4420	0.741391
4430	0.740861
4440	0.740335
4450	0.739811
4460	0.73929
4470	0.738772
4480	0.738256
4490	0.737744
4500	0.737234
4510	0.736727
4520	0.736223
4530	0.735721
4540	0.735222
4550	0.734726
4560	0.734233
4570	0.733742
4580	0.733254
4590	0.732768
4600	0.732285
4610	0.731805
4620	0.731327
4630	0.730852
4640	0.730379
4650	0.729909
4660	0.729441
4670	0.728976
4680	0.728514
4690	0.728054
4700	0.727596
4710	0.727141
4720	0.726689
4730	0.726239
4740	0.725791
4750	0.725346
4760	0.724903
4770	0.724462
4780	0.724024
4790	0.723588
4800	0.723155
4810	0.722724
4820	0.722295
4830	0.721868
4840	0.721444
4850	0.721022
4860	0.720603
4870	0.720185
4880	0.71977
4890	0.719358
4900	0.718947
4910	0.718539
4920	0.718132
4930	0.717728
4940	0.717327
4950	0.716927
4960	0.71653
4970	0.716134
4980	0.715741
4990	0.71535
5000	0.714961
5010	0.714574
5020	0.714189
5030	0.713807
5040	0.713426
5050	0.713047
5060	0.712671
5070	0.712296
5080	0.711924
5090	0.711554
5100	0.711185
5110	0.710819
5120	0.710454
5130	0.710092
5140	0.709731
5150	0.709372
5160	0.709016
5170	0.708661
5180	0.708308
5190	0.707957
5200	0.707608
5210	0.707261
5220	0.706916
5230	0.706573
5240	0.706231
5250	0.705891
5260	0.705554
5270	0.705218
5280	0.704883
5290	0.704551
5300	0.70422
5310	0.703892
5320	0.703565
5330	0.703239
5340	0.702916
5350	0.702594
5360	0.702274
5370	0.701956
5380	0.701639
5390	0.701324
5400	0.701011
5410	0.7007
5420	0.70039
5430	0.700082
5440	0.699775
5450	0.699471
5460	0.699168
5470	0.698866
5480	0.698566
5490	0.698268
5500	0.697972
5510	0.697677
5520	0.697384
5530	0.697092
5540	0.696802
5550	0.696513
5560	0.696226
5570	0.695941
5580	0.695657
5590	0.695375
5600	0.695094
5610	0.694815
5620	0.694537
5630	0.694261
5640	0.693986
5650	0.693713
5660	0.693441
5670	0.693171
5680	0.692902
5690	0.692635
5700	0.692369
5710	0.692104
5720	0.691841
5730	0.69158
5740	0.69132
5750	0.691061
5760	0.690803
5770	0.690547
5780	0.690293
5790	0.69004
5800	0.689788
5810	0.689537
5820	0.689288
5830	0.689041
5840	0.688794
5850	0.688549
5860	0.688305
5870	0.688063
5880	0.687822
5890	0.687582
5900	0.687344
5910	0.687106
5920	0.68687
5930	0.686636
5940	0.686402
5950	0.68617
5960	0.685939
5970	0.68571
5980	0.685482
5990	0.685254
6000	0.685029
6010	0.684804
6020	0.684581
6030	0.684358
6040	0.684137
6050	0.683918
6060	0.683699
6070	0.683482
6080	0.683265
6090	0.68305
6100	0.682836
6110	0.682624
6120	0.682412
6130	0.682202
6140	0.681992
6150	0.681784
6160	0.681577
6170	0.681371
6180	0.681166
6190	0.680963
6200	0.68076
6210	0.680558
6220	0.680358
6230	0.680159
6240	0.679961
6250	0.679763
6260	0.679567
6270	0.679372
6280	0.679178
6290	0.678985
6300	0.678794
6310	0.678603
6320	0.678413
6330	0.678224
6340	0.678037
6350	0.67785
6360	0.677664
6370	0.677479
6380	0.677296
6390	0.677113
6400	0.676931
6410	0.676751
6420	0.676571
6430	0.676392
6440	0.676214
6450	0.676038
6460	0.675862
6470	0.675687
6480	0.675513
6490	0.67534
6500	0.675168
6510	0.674997
6520	0.674826
6530	0.674657
6540	0.674489
6550	0.674321
6560	0.674155
6570	0.673989
6580	0.673824
6590	0.67366
6600	0.673498
6610	0.673335
6620	0.673174
6630	0.673014
6640	0.672854
6650	0.672696
6660	0.672538
6670	0.672381
6680	0.672225
6690	0.67207
6700	0.671916
6710	0.671762
6720	0.67161
6730	0.671458
6740	0.671307
6750	0.671157
6760	0.671007
6770	0.670859
6780	0.670711
6790	0.670564
6800	0.670418
6810	0.670272
6820	0.670128
6830	0.669984
6840	0.669841
6850	0.669699
6860	0.669557
6870	0.669417
6880	0.669277
6890	0.669138
6900	0.668999
6910	0.668862
6920	0.668725
6930	0.668589
6940	0.668453
6950	0.668318
6960	0.668184
6970	0.668051
6980	0.667919
6990	0.667787
7000	0.667656
7010	0.667525
7020	0.667396
7030	0.667267
7040	0.667139
7050	0.667011
7060	0.666884
7070	0.666758
7080	0.666633
7090	0.666508
7100	0.666384
7110	0.66626
7120	0.666137
7130	0.666015
7140	0.665894
7150	0.665773
7160	0.665653
7170	0.665533
7180	0.665415
7190	0.665296
7200	0.665179
7210	0.665062
7220	0.664946
7230	0.66483
7240	0.664715
7250	0.664601
7260	0.664487
7270	0.664374
7280	0.664261
7290	0.664149
7300	0.664038
7310	0.663928
7320	0.663817
7330	0.663708
7340	0.663599
7350	0.663491
7360	0.663383
7370	0.663276
7380	0.663169
7390	0.663064
7400	0.662958
7410	0.662853
7420	0.662749
7430	0.662646
7440	0.662542
7450	0.66244
7460	0.662338
7470	0.662236
7480	0.662136
7490	0.662035
7500	0.661936
7510	0.661836
7520	0.661738
7530	0.661639
7540	0.661542
7550	0.661445
7560	0.661348
7570	0.661252
7580	0.661157
7590	0.661062
7600	0.660967
7610	0.660873
7620	0.66078
7630	0.660687
7640	0.660594
7650	0.660502
7660	0.660411
7670	0.66032
7680	0.66023
7690	0.66014
7700	0.66005
7710	0.659961
7720	0.659873
7730	0.659785
7740	0.659697
7750	0.65961
7760	0.659524
7770	0.659437
7780	0.659352
7790	0.659267
7800	0.659182
7810	0.659098
7820	0.659014
7830	0.65893
7840	0.658848
7850	0.658765
7860	0.658683
7870	0.658602
7880	0.658521
7890	0.65844
7900	0.65836
7910	0.65828
7920	0.658201
7930	0.658122
7940	0.658043
7950	0.657965
7960	0.657887
7970	0.65781
7980	0.657733
7990	0.657657
8000	0.657581
8010	0.657506
8020	0.65743
8030	0.657356
8040	0.657281
8050	0.657207
8060	0.657134
8070	0.657061
8080	0.656988
8090	0.656916
8100	0.656844
8110	0.656772
8120	0.656701
8130	0.65663
8140	0.65656
8150	0.65649
8160	0.65642
8170	0.656351
8180	0.656282
