0.49	0.4899	0.489592	0.489063	0.488302	0.487293	0.486023	0.484479	0.482645	0.480507	0.478049	0.475255	0.47211	0.468597	0.4647	0.460403	0.455689	0.450543	0.444949	0.43889	0.432353	0.425322	0.417783	0.409724	0.401134	0.392	0.382315	0.37207	0.36126	0.349881	0.337931	0.325411	0.312323	0.298673	0.28447	0.269725	0.254451	0.238666	0.22239	0.205647	0.188462	0.170864	0.152886	0.134563	0.115931	0.0970297	0.0779014	0.0585891	0.0391374	0.0195922	0	0.0195922	0.0391374	0.0585891	0.0779014	0.0970297	0.115931	0.134563	0.152886	0.170864	0.188462	0.205647	0.22239	0.238666	0.254451	0.269725	0.28447	0.298673	0.312323	0.325411	0.337931	0.349881	0.36126	0.37207	0.382315	0.392	0.401134	0.409724	0.417783	0.425322	0.432353	0.43889	0.444949	0.450543	0.455689	0.460403	0.4647	0.468597	0.47211	0.475255	0.478049	0.480507	0.482645	0.484479	0.486023	0.487293	0.488302	0.489063	0.489592	0.4899	0.49	1	
0.499898	0.499358	0.498611	0.497644	0.496446	0.495004	0.493304	0.491332	0.489076	0.486518	0.483646	0.480443	0.476895	0.472985	0.4687	0.464021	0.458936	0.453425	0.447478	0.441075	0.434207	0.426855	0.419012	0.41066	0.401793	0.392397	0.382469	0.371996	0.360978	0.349409	0.337291	0.32462	0.311405	0.297648	0.28336	0.26855	0.253235	0.237429	0.221155	0.204431	0.187287	0.169748	0.151847	0.133615	0.115091	0.0963093	0.0773119	0.0581388	0.0388336	0.019439	0	0.019439	0.0388336	0.0581388	0.0773119	0.0963093	0.115091	0.133615	0.151847	0.169748	0.187287	0.204431	0.221155	0.237429	0.253235	0.26855	0.28336	0.297648	0.311405	0.32462	0.337291	0.349409	0.360978	0.371996	0.382469	0.392397	0.401793	0.41066	0.419012	0.426855	0.434207	0.441075	0.447478	0.453425	0.458936	0.464021	0.4687	0.472985	0.476895	0.480443	0.483646	0.486518	0.489076	0.491332	0.493304	0.495004	0.496446	0.497644	0.498611	0.499358	0.499898	1	
0.509992	0.509022	0.507847	0.506455	0.504833	0.50297	0.500852	0.498468	0.4958	0.49284	0.489567	0.485972	0.482035	0.477746	0.473085	0.468042	0.462596	0.456739	0.45045	0.443721	0.436532	0.428877	0.420736	0.412106	0.402968	0.393323	0.383153	0.372462	0.361236	0.349482	0.33719	0.32437	0.311018	0.297149	0.282762	0.267878	0.252502	0.236658	0.220359	0.203634	0.1865	0.168992	0.151132	0.13296	0.114503	0.0958036	0.0768952	0.0578202	0.0386175	0.0193302	0	0.0193302	0.0386175	0.0578202	0.0768952	0.0958036	0.114503	0.13296	0.151132	0.168992	0.1865	0.203634	0.220359	0.236658	0.252502	0.267878	0.282762	0.297149	0.311018	0.32437	0.33719	0.349482	0.361236	0.372462	0.383153	0.393323	0.402968	0.412106	0.420736	0.428877	0.436532	0.443721	0.45045	0.456739	0.462596	0.468042	0.473085	0.477746	0.482035	0.485972	0.489567	0.49284	0.4958	0.498468	0.500852	0.50297	0.504833	0.506455	0.507847	0.509022	0.509992	1	
0.52028	0.518891	0.517298	0.51549	0.513457	0.511184	0.508662	0.505875	0.502814	0.499459	0.495804	0.491826	0.487519	0.48286	0.477843	0.472444	0.466659	0.460463	0.453853	0.446803	0.439314	0.431358	0.42294	0.414033	0.404643	0.394746	0.384351	0.373437	0.362014	0.350067	0.337609	0.324628	0.311142	0.297144	0.282655	0.267675	0.252229	0.236323	0.219985	0.203228	0.186084	0.168572	0.150728	0.132577	0.114157	0.0954987	0.0766431	0.0576244	0.038485	0.0192628	0	0.0192628	0.038485	0.0576244	0.0766431	0.0954987	0.114157	0.132577	0.150728	0.168572	0.186084	0.203228	0.219985	0.236323	0.252229	0.267675	0.282655	0.297144	0.311142	0.324628	0.337609	0.350067	0.362014	0.373437	0.384351	0.394746	0.404643	0.414033	0.42294	0.431358	0.439314	0.446803	0.453853	0.460463	0.466659	0.472444	0.477843	0.48286	0.487519	0.491826	0.495804	0.499459	0.502814	0.505875	0.508662	0.511184	0.513457	0.51549	0.517298	0.518891	0.52028	1	
0.530763	0.528962	0.52696	0.524748	0.52231	0.519642	0.516724	0.51355	0.510102	0.506372	0.50234	0.498	0.493328	0.488321	0.482952	0.477222	0.4711	0.464589	0.457659	0.450313	0.442522	0.434291	0.425592	0.416431	0.406783	0.396656	0.386027	0.374908	0.363277	0.351151	0.338512	0.32538	0.311741	0.297619	0.283006	0.267929	0.252387	0.23641	0.220004	0.203201	0.186013	0.168478	0.150613	0.132457	0.114035	0.0953876	0.0765444	0.0575473	0.0384303	0.0192353	0	0.0192353	0.0384303	0.0575473	0.0765444	0.0953876	0.114035	0.132457	0.150613	0.168478	0.186013	0.203201	0.220004	0.23641	0.252387	0.267929	0.283006	0.297619	0.311741	0.32538	0.338512	0.351151	0.363277	0.374908	0.386027	0.396656	0.406783	0.416431	0.425592	0.434291	0.442522	0.450313	0.457659	0.464589	0.4711	0.477222	0.482952	0.488321	0.493328	0.498	0.50234	0.506372	0.510102	0.51355	0.516724	0.519642	0.52231	0.524748	0.52696	0.528962	0.530763	1	
0.541436	0.539232	0.536831	0.534219	0.531392	0.528331	0.525033	0.521478	0.517661	0.51356	0.509172	0.504472	0.499459	0.494104	0.48841	0.482346	0.475915	0.469086	0.461865	0.454218	0.446154	0.43764	0.428688	0.419264	0.409384	0.399015	0.388176	0.376837	0.365019	0.352697	0.339893	0.326588	0.312808	0.298538	0.283807	0.268606	0.252968	0.23689	0.220407	0.203525	0.186281	0.168686	0.15078	0.132582	0.114132	0.0954563	0.0765957	0.0575802	0.0384518	0.0192449	0	0.0192449	0.0384518	0.0575802	0.0765957	0.0954563	0.114132	0.132582	0.15078	0.168686	0.186281	0.203525	0.220407	0.23689	0.252968	0.268606	0.283807	0.298538	0.312808	0.326588	0.339893	0.352697	0.365019	0.376837	0.388176	0.399015	0.409384	0.419264	0.428688	0.43764	0.446154	0.454218	0.461865	0.469086	0.475915	0.482346	0.48841	0.494104	0.499459	0.504472	0.509172	0.51356	0.517661	0.521478	0.525033	0.528331	0.531392	0.534219	0.536831	0.539232	0.541436	1	
0.552299	0.549698	0.546902	0.543903	0.540688	0.537252	0.533576	0.529657	0.525472	0.521021	0.516277	0.511242	0.505885	0.500211	0.494186	0.487819	0.481072	0.473956	0.466435	0.458519	0.450171	0.441407	0.432189	0.422533	0.412405	0.401824	0.390757	0.379225	0.367199	0.354703	0.341712	0.328253	0.314305	0.2999	0.285021	0.269704	0.253937	0.237759	0.221166	0.204198	0.18686	0.169193	0.151208	0.132949	0.114433	0.0957035	0.0767858	0.0577224	0.0385438	0.0192913	0	0.0192913	0.0385438	0.0577224	0.0767858	0.0957035	0.114433	0.132949	0.151208	0.169193	0.18686	0.204198	0.221166	0.237759	0.253937	0.269704	0.285021	0.2999	0.314305	0.328253	0.341712	0.354703	0.367199	0.379225	0.390757	0.401824	0.412405	0.422533	0.432189	0.441407	0.450171	0.458519	0.466435	0.473956	0.481072	0.487819	0.494186	0.500211	0.505885	0.511242	0.516277	0.521021	0.525472	0.529657	0.533576	0.537252	0.540688	0.543903	0.546902	0.549698	0.552299	1	
0.563348	0.560354	0.557171	0.553788	0.550199	0.546387	0.542351	0.538067	0.533537	0.528732	0.523658	0.518282	0.51261	0.506608	0.500286	0.493604	0.486576	0.479162	0.471375	0.463176	0.454581	0.445549	0.436101	0.426195	0.415854	0.40504	0.393776	0.382028	0.369823	0.357128	0.343974	0.330333	0.316238	0.301666	0.286654	0.271186	0.255299	0.238985	0.222283	0.205192	0.187755	0.169977	0.1519	0.133539	0.114938	0.0961152	0.0771157	0.0579653	0.0387067	0.0193716	0	0.0193716	0.0387067	0.0579653	0.0771157	0.0961152	0.114938	0.133539	0.1519	0.169977	0.187755	0.205192	0.222283	0.238985	0.255299	0.271186	0.286654	0.301666	0.316238	0.330333	0.343974	0.357128	0.369823	0.382028	0.393776	0.40504	0.415854	0.426195	0.436101	0.445549	0.454581	0.463176	0.471375	0.479162	0.486576	0.493604	0.500286	0.506608	0.51261	0.518282	0.523658	0.528732	0.533537	0.538067	0.542351	0.546387	0.550199	0.553788	0.557171	0.560354	0.563348	1	
0.574578	0.571196	0.56763	0.563872	0.559909	0.555738	0.551338	0.546711	0.541829	0.536697	0.531284	0.525597	0.5196	0.513304	0.50667	0.499712	0.492387	0.484712	0.476643	0.4682	0.459338	0.450079	0.440379	0.430262	0.419684	0.408673	0.397188	0.385258	0.372846	0.359983	0.346635	0.332839	0.318563	0.303847	0.288667	0.273063	0.257019	0.240576	0.223727	0.206515	0.188938	0.171042	0.152834	0.134359	0.11563	0.0966952	0.0775741	0.0583114	0.0389349	0.0194866	0	0.0194866	0.0389349	0.0583114	0.0775741	0.0966952	0.11563	0.134359	0.152834	0.171042	0.188938	0.206515	0.223727	0.240576	0.257019	0.273063	0.288667	0.303847	0.318563	0.332839	0.346635	0.359983	0.372846	0.385258	0.397188	0.408673	0.419684	0.430262	0.440379	0.450079	0.459338	0.4682	0.476643	0.484712	0.492387	0.499712	0.50667	0.513304	0.5196	0.525597	0.531284	0.536697	0.541829	0.546711	0.551338	0.555738	0.559909	0.563872	0.56763	0.571196	0.574578	1	
0.585984	0.582217	0.578274	0.574142	0.569818	0.565284	0.560541	0.555563	0.550355	0.544886	0.539164	0.533153	0.526865	0.52026	0.513353	0.506099	0.498518	0.490562	0.482253	0.473544	0.464459	0.454947	0.445039	0.434683	0.423911	0.412675	0.401009	0.388867	0.376285	0.36322	0.349713	0.335725	0.321298	0.3064	0.291074	0.275296	0.25911	0.2425	0.225511	0.208136	0.190421	0.172366	0.154018	0.135387	0.116518	0.0974294	0.0781662	0.0587519	0.039231	0.0196335	0	0.0196335	0.039231	0.0587519	0.0781662	0.0974294	0.116518	0.135387	0.154018	0.172366	0.190421	0.208136	0.225511	0.2425	0.25911	0.275296	0.291074	0.3064	0.321298	0.335725	0.349713	0.36322	0.376285	0.388867	0.401009	0.412675	0.423911	0.434683	0.445039	0.454947	0.464459	0.473544	0.482253	0.490562	0.498518	0.506099	0.513353	0.52026	0.526865	0.533153	0.539164	0.544886	0.550355	0.555563	0.560541	0.565284	0.569818	0.574142	0.578274	0.582217	0.585984	1	
