10	1.82839
20	1.81633
30	1.80685
40	1.79875
50	1.79153
60	1.78494
70	1.77884
80	1.77312
90	1.76771
100	1.76257
110	1.75765
120	1.75293
130	1.74838
140	1.74399
150	1.73974
160	1.73561
170	1.73159
180	1.72767
190	1.72386
200	1.72013
210	1.71648
220	1.71291
230	1.70941
240	1.70597
250	1.7026
260	1.69929
270	1.69603
280	1.69283
290	1.68968
300	1.68657
310	1.68351
320	1.68049
330	1.67752
340	1.67458
350	1.67168
360	1.66882
370	1.66599
380	1.66319
390	1.66043
400	1.6577
410	1.655
420	1.65232
430	1.64968
440	1.64706
450	1.64447
460	1.6419
470	1.63936
480	1.63684
490	1.63434
500	1.63187
510	1.62942
520	1.62698
530	1.62457
540	1.62218
550	1.61981
560	1.61746
570	1.61512
580	1.6128
590	1.6105
600	1.60822
610	1.60596
620	1.60371
630	1.60147
640	1.59925
650	1.59705
660	1.59486
670	1.59269
680	1.59053
690	1.58838
700	1.58625
710	1.58413
720	1.58202
730	1.57993
740	1.57785
750	1.57578
760	1.57373
770	1.57168
780	1.56965
790	1.56763
800	1.56562
810	1.56362
820	1.56163
830	1.55965
840	1.55768
850	1.55572
860	1.55378
870	1.55184
880	1.54991
890	1.54799
900	1.54608
910	1.54419
920	1.54229
930	1.54041
940	1.53854
950	1.53668
960	1.53482
970	1.53297
980	1.53114
990	1.52931
1000	1.52748
1010	1.52567
1020	1.52386
1030	1.52207
1040	1.52027
1050	1.51849
1060	1.51672
1070	1.51495
1080	1.51319
1090	1.51143
1100	1.50968
1110	1.50794
1120	1.50621
1130	1.50449
1140	1.50277
1150	1.50105
1160	1.49935
1170	1.49765
1180	1.49595
1190	1.49427
1200	1.49259
1210	1.49091
1220	1.48924
1230	1.48758
1240	1.48592
1250	1.48427
1260	1.48263
1270	1.48099
1280	1.47935
1290	1.47773
1300	1.4761
1310	1.47449
1320	1.47288
1330	1.47127
1340	1.46967
1350	1.46808
1360	1.46649
1370	1.4649
1380	1.46332
1390	1.46175
1400	1.46018
1410	1.45862
1420	1.45706
1430	1.4555
1440	1.45395
1450	1.45241
1460	1.45087
1470	1.44933
1480	1.4478
1490	1.44628
1500	1.44476
1510	1.44324
1520	1.44173
1530	1.44022
